"regcode","reglabel","year","sex","site","age_group","age_label","cases","py"
"A5622","Happyland",2010,1,"Bladder",14,"65-69",8,16613
"A5622","Happyland",2010,1,"Brain, nervous system",14,"65-69",3,16613
"A5622","Happyland",2010,1,"Thyroid",14,"65-69",1,16613
"A5622","Happyland",2011,1,"Lip, oral cavity",14,"65-69",3,16897
"A5622","Happyland",2011,1,"Other pharynx",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Nasopharynx",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Oesophagus",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Stomach",14,"65-69",25,16897
"A5622","Happyland",2011,1,"Other",14,"65-69",26,16897
"A5622","Happyland",2011,1,"Colorectum",14,"65-69",15,16897
"A5622","Happyland",2011,1,"Liver",14,"65-69",2,16897
"A5622","Happyland",2011,1,"Gallbladder",14,"65-69",5,16897
"A5622","Happyland",2011,1,"Pancreas",14,"65-69",6,16897
"A5622","Happyland",2011,1,"Larynx",14,"65-69",1,16897
"A5622","Happyland",2011,1,"Lung",14,"65-69",9,16897
"A5622","Happyland",2011,1,"Other skin",14,"65-69",37,16897
"A5622","Happyland",2011,1,"Breast",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Vulva",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Vagina",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Cervix uteri",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Corpus uteri",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Ovary",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Prostate",14,"65-69",82,16897
"A5622","Happyland",2011,1,"Testis",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Kidney",14,"65-69",6,16897
"A5622","Happyland",2011,1,"Bladder",14,"65-69",3,16897
"A5622","Happyland",2011,1,"Brain, nervous system",14,"65-69",0,16897
"A5622","Happyland",2011,1,"Thyroid",14,"65-69",5,16897
"A5622","Happyland",2012,1,"Lip, oral cavity",14,"65-69",1,17142
"A5622","Happyland",2012,1,"Other pharynx",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Nasopharynx",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Oesophagus",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Stomach",14,"65-69",22,17142
"A5622","Happyland",2012,1,"Other",14,"65-69",25,17142
"A5622","Happyland",2012,1,"Colorectum",14,"65-69",10,17142
"A5622","Happyland",2012,1,"Liver",14,"65-69",8,17142
"A5622","Happyland",2012,1,"Gallbladder",14,"65-69",4,17142
"A5622","Happyland",2012,1,"Pancreas",14,"65-69",1,17142
"A5622","Happyland",2012,1,"Larynx",14,"65-69",3,17142
"A5622","Happyland",2012,1,"Lung",14,"65-69",8,17142
"A5622","Happyland",2012,1,"Other skin",14,"65-69",42,17142
"A5622","Happyland",2012,1,"Breast",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Vulva",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Vagina",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Cervix uteri",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Corpus uteri",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Ovary",14,"65-69",0,17142
"A5622","Happyland",2012,1,"Prostate",14,"65-69",79,17142
"A5622","Happyland",2012,1,"Testis",14,"65-69",1,17142
"A5622","Happyland",2012,1,"Kidney",14,"65-69",4,17142
"A5622","Happyland",2012,1,"Bladder",14,"65-69",7,17142
"A5622","Happyland",2012,1,"Brain, nervous system",14,"65-69",2,17142
"A5622","Happyland",2012,1,"Thyroid",14,"65-69",4,17142
"A5622","Happyland",2008,1,"Lip, oral cavity",15,"70-74",3,11002
"A5622","Happyland",2008,1,"Other pharynx",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Nasopharynx",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Oesophagus",15,"70-74",4,11002
"A5622","Happyland",2008,1,"Stomach",15,"70-74",21,11002
"A5622","Happyland",2008,1,"Other",15,"70-74",19,11002
"A5622","Happyland",2008,1,"Colorectum",15,"70-74",13,11002
"A5622","Happyland",2008,1,"Liver",15,"70-74",4,11002
"A5622","Happyland",2008,1,"Gallbladder",15,"70-74",4,11002
"A5622","Happyland",2008,1,"Pancreas",15,"70-74",2,11002
"A5622","Happyland",2008,1,"Larynx",15,"70-74",4,11002
"A5622","Happyland",2008,1,"Lung",15,"70-74",6,11002
"A5622","Happyland",2008,1,"Other skin",15,"70-74",28,11002
"A5622","Happyland",2008,1,"Breast",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Vulva",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Vagina",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Cervix uteri",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Corpus uteri",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Ovary",15,"70-74",0,11002
"A5622","Happyland",2008,1,"Prostate",15,"70-74",77,11002
"A5622","Happyland",2008,1,"Testis",15,"70-74",1,11002
"A5622","Happyland",2008,1,"Kidney",15,"70-74",3,11002
"A5622","Happyland",2008,1,"Bladder",15,"70-74",2,11002
"A5622","Happyland",2008,1,"Brain, nervous system",15,"70-74",3,11002
"A5622","Happyland",2008,1,"Thyroid",15,"70-74",0,11002
"A5622","Happyland",2009,1,"Lip, oral cavity",15,"70-74",2,11166
"A5622","Happyland",2009,1,"Other pharynx",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Nasopharynx",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Oesophagus",15,"70-74",2,11166
"A5622","Happyland",2009,1,"Stomach",15,"70-74",27,11166
"A5622","Happyland",2009,1,"Other",15,"70-74",25,11166
"A5622","Happyland",2009,1,"Colorectum",15,"70-74",9,11166
"A5622","Happyland",2009,1,"Liver",15,"70-74",5,11166
"A5622","Happyland",2009,1,"Gallbladder",15,"70-74",3,11166
"A5622","Happyland",2009,1,"Pancreas",15,"70-74",2,11166
"A5622","Happyland",2009,1,"Larynx",15,"70-74",1,11166
"A5622","Happyland",2009,1,"Lung",15,"70-74",11,11166
"A5622","Happyland",2009,1,"Other skin",15,"70-74",44,11166
"A5622","Happyland",2009,1,"Breast",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Vulva",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Vagina",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Cervix uteri",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Corpus uteri",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Ovary",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Prostate",15,"70-74",50,11166
"A5622","Happyland",2009,1,"Testis",15,"70-74",0,11166
"A5622","Happyland",2009,1,"Kidney",15,"70-74",2,11166
"A5622","Happyland",2009,1,"Bladder",15,"70-74",8,11166
"A5622","Happyland",2009,1,"Brain, nervous system",15,"70-74",1,11166
"A5622","Happyland",2009,1,"Thyroid",15,"70-74",2,11166
"A5622","Happyland",2010,1,"Lip, oral cavity",15,"70-74",1,11329
"A5622","Happyland",2010,1,"Other pharynx",15,"70-74",1,11329
"A5622","Happyland",2010,1,"Nasopharynx",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Oesophagus",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Stomach",15,"70-74",28,11329
"A5622","Happyland",2010,1,"Other",15,"70-74",23,11329
"A5622","Happyland",2010,1,"Colorectum",15,"70-74",15,11329
"A5622","Happyland",2010,1,"Liver",15,"70-74",8,11329
"A5622","Happyland",2010,1,"Gallbladder",15,"70-74",3,11329
"A5622","Happyland",2010,1,"Pancreas",15,"70-74",3,11329
"A5622","Happyland",2010,1,"Larynx",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Lung",15,"70-74",5,11329
"A5622","Happyland",2010,1,"Other skin",15,"70-74",41,11329
"A5622","Happyland",2010,1,"Breast",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Vulva",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Vagina",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Cervix uteri",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Corpus uteri",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Ovary",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Prostate",15,"70-74",69,11329
"A5622","Happyland",2010,1,"Testis",15,"70-74",0,11329
"A5622","Happyland",2010,1,"Kidney",15,"70-74",1,11329
"A5622","Happyland",2010,1,"Bladder",15,"70-74",4,11329
"A5622","Happyland",2010,1,"Brain, nervous system",15,"70-74",3,11329
"A5622","Happyland",2010,1,"Thyroid",15,"70-74",1,11329
"A5622","Happyland",2011,1,"Lip, oral cavity",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Other pharynx",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Nasopharynx",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Oesophagus",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Stomach",15,"70-74",18,11523
"A5622","Happyland",2011,1,"Other",15,"70-74",26,11523
"A5622","Happyland",2011,1,"Colorectum",15,"70-74",10,11523
"A5622","Happyland",2011,1,"Liver",15,"70-74",7,11523
"A5622","Happyland",2011,1,"Gallbladder",15,"70-74",6,11523
"A5622","Happyland",2011,1,"Pancreas",15,"70-74",4,11523
"A5622","Happyland",2011,1,"Larynx",15,"70-74",5,11523
"A5622","Happyland",2011,1,"Lung",15,"70-74",9,11523
"A5622","Happyland",2011,1,"Other skin",15,"70-74",45,11523
"A5622","Happyland",2011,1,"Breast",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Vulva",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Vagina",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Cervix uteri",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Corpus uteri",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Ovary",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Prostate",15,"70-74",74,11523
"A5622","Happyland",2011,1,"Testis",15,"70-74",0,11523
"A5622","Happyland",2011,1,"Kidney",15,"70-74",4,11523
"A5622","Happyland",2011,1,"Bladder",15,"70-74",9,11523
"A5622","Happyland",2011,1,"Brain, nervous system",15,"70-74",4,11523
"A5622","Happyland",2011,1,"Thyroid",15,"70-74",3,11523
"A5622","Happyland",2012,1,"Lip, oral cavity",15,"70-74",1,11690
"A5622","Happyland",2012,1,"Other pharynx",15,"70-74",2,11690
"A5622","Happyland",2012,1,"Nasopharynx",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Oesophagus",15,"70-74",2,11690
"A5622","Happyland",2012,1,"Stomach",15,"70-74",24,11690
"A5622","Happyland",2012,1,"Other",15,"70-74",26,11690
"A5622","Happyland",2012,1,"Colorectum",15,"70-74",13,11690
"A5622","Happyland",2012,1,"Liver",15,"70-74",8,11690
"A5622","Happyland",2012,1,"Gallbladder",15,"70-74",5,11690
"A5622","Happyland",2012,1,"Pancreas",15,"70-74",5,11690
"A5622","Happyland",2012,1,"Larynx",15,"70-74",1,11690
"A5622","Happyland",2012,1,"Lung",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Other skin",15,"70-74",37,11690
"A5622","Happyland",2012,1,"Breast",15,"70-74",1,11690
"A5622","Happyland",2012,1,"Vulva",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Vagina",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Cervix uteri",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Corpus uteri",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Ovary",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Prostate",15,"70-74",62,11690
"A5622","Happyland",2012,1,"Testis",15,"70-74",0,11690
"A5622","Happyland",2012,1,"Kidney",15,"70-74",7,11690
"A5622","Happyland",2012,1,"Bladder",15,"70-74",6,11690
"A5622","Happyland",2012,1,"Brain, nervous system",15,"70-74",3,11690
"A5622","Happyland",2012,1,"Thyroid",15,"70-74",2,11690
"A5622","Happyland",2008,1,"Lip, oral cavity",16,"75-79",1,17025
"A5622","Happyland",2008,1,"Other pharynx",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Nasopharynx",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Oesophagus",16,"75-79",6,17025
"A5622","Happyland",2008,1,"Stomach",16,"75-79",17,17025
"A5622","Happyland",2008,1,"Other",16,"75-79",13,17025
"A5622","Happyland",2008,1,"Colorectum",16,"75-79",6,17025
"A5622","Happyland",2008,1,"Liver",16,"75-79",6,17025
"A5622","Happyland",2008,1,"Gallbladder",16,"75-79",4,17025
"A5622","Happyland",2008,1,"Pancreas",16,"75-79",1,17025
"A5622","Happyland",2008,1,"Larynx",16,"75-79",1,17025
"A5622","Happyland",2008,1,"Lung",16,"75-79",9,17025
"A5622","Happyland",2008,1,"Other skin",16,"75-79",31,17025
"A5622","Happyland",2008,1,"Breast",16,"75-79",1,17025
"A5622","Happyland",2008,1,"Vulva",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Vagina",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Cervix uteri",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Corpus uteri",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Ovary",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Prostate",16,"75-79",61,17025
"A5622","Happyland",2008,1,"Testis",16,"75-79",0,17025
"A5622","Happyland",2008,1,"Kidney",16,"75-79",3,17025
"A5622","Happyland",2008,1,"Bladder",16,"75-79",6,17025
"A5622","Happyland",2008,1,"Brain, nervous system",16,"75-79",2,17025
"A5622","Happyland",2008,1,"Thyroid",16,"75-79",1,17025
"A5622","Happyland",2009,1,"Lip, oral cavity",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Other pharynx",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Nasopharynx",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Oesophagus",16,"75-79",1,17184
"A5622","Happyland",2009,1,"Stomach",16,"75-79",17,17184
"A5622","Happyland",2009,1,"Other",16,"75-79",22,17184
"A5622","Happyland",2009,1,"Colorectum",16,"75-79",7,17184
"A5622","Happyland",2009,1,"Liver",16,"75-79",2,17184
"A5622","Happyland",2009,1,"Gallbladder",16,"75-79",6,17184
"A5622","Happyland",2009,1,"Pancreas",16,"75-79",5,17184
"A5622","Happyland",2009,1,"Larynx",16,"75-79",1,17184
"A5622","Happyland",2009,1,"Lung",16,"75-79",4,17184
"A5622","Happyland",2009,1,"Other skin",16,"75-79",34,17184
"A5622","Happyland",2009,1,"Breast",16,"75-79",1,17184
"A5622","Happyland",2009,1,"Vulva",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Vagina",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Cervix uteri",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Corpus uteri",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Ovary",16,"75-79",0,17184
"A5622","Happyland",2009,1,"Prostate",16,"75-79",45,17184
"A5622","Happyland",2009,1,"Testis",16,"75-79",1,17184
"A5622","Happyland",2009,1,"Kidney",16,"75-79",2,17184
"A5622","Happyland",2009,1,"Bladder",16,"75-79",7,17184
"A5622","Happyland",2009,1,"Brain, nervous system",16,"75-79",2,17184
"A5622","Happyland",2009,1,"Thyroid",16,"75-79",1,17184
"A5622","Happyland",2010,1,"Lip, oral cavity",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Other pharynx",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Nasopharynx",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Oesophagus",16,"75-79",3,17341
"A5622","Happyland",2010,1,"Stomach",16,"75-79",28,17341
"A5622","Happyland",2010,1,"Other",16,"75-79",18,17341
"A5622","Happyland",2010,1,"Colorectum",16,"75-79",7,17341
"A5622","Happyland",2010,1,"Liver",16,"75-79",5,17341
"A5622","Happyland",2010,1,"Gallbladder",16,"75-79",6,17341
"A5622","Happyland",2010,1,"Pancreas",16,"75-79",5,17341
"A5622","Happyland",2010,1,"Larynx",16,"75-79",2,17341
"A5622","Happyland",2010,1,"Lung",16,"75-79",12,17341
"A5622","Happyland",2010,1,"Other skin",16,"75-79",41,17341
"A5622","Happyland",2010,1,"Breast",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Vulva",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Vagina",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Cervix uteri",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Corpus uteri",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Ovary",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Prostate",16,"75-79",70,17341
"A5622","Happyland",2010,1,"Testis",16,"75-79",0,17341
"A5622","Happyland",2010,1,"Kidney",16,"75-79",1,17341
"A5622","Happyland",2010,1,"Bladder",16,"75-79",4,17341
"A5622","Happyland",2010,1,"Brain, nervous system",16,"75-79",3,17341
"A5622","Happyland",2010,1,"Thyroid",16,"75-79",0,17341
"A5622","Happyland",2011,1,"Lip, oral cavity",16,"75-79",1,17637
"A5622","Happyland",2011,1,"Other pharynx",16,"75-79",1,17637
"A5622","Happyland",2011,1,"Nasopharynx",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Oesophagus",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Stomach",16,"75-79",19,17637
"A5622","Happyland",2011,1,"Other",16,"75-79",26,17637
"A5622","Happyland",2011,1,"Colorectum",16,"75-79",11,17637
"A5622","Happyland",2011,1,"Liver",16,"75-79",3,17637
"A5622","Happyland",2011,1,"Gallbladder",16,"75-79",4,17637
"A5622","Happyland",2011,1,"Pancreas",16,"75-79",3,17637
"A5622","Happyland",2011,1,"Larynx",16,"75-79",1,17637
"A5622","Happyland",2011,1,"Lung",16,"75-79",8,17637
"A5622","Happyland",2011,1,"Other skin",16,"75-79",48,17637
"A5622","Happyland",2011,1,"Breast",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Vulva",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Vagina",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Cervix uteri",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Corpus uteri",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Ovary",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Prostate",16,"75-79",64,17637
"A5622","Happyland",2011,1,"Testis",16,"75-79",2,17637
"A5622","Happyland",2011,1,"Kidney",16,"75-79",2,17637
"A5622","Happyland",2011,1,"Bladder",16,"75-79",9,17637
"A5622","Happyland",2011,1,"Brain, nervous system",16,"75-79",0,17637
"A5622","Happyland",2011,1,"Thyroid",16,"75-79",0,17637
"A5622","Happyland",2012,1,"Lip, oral cavity",16,"75-79",1,17893
"A5622","Happyland",2012,1,"Other pharynx",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Nasopharynx",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Oesophagus",16,"75-79",1,17893
"A5622","Happyland",2012,1,"Stomach",16,"75-79",17,17893
"A5622","Happyland",2012,1,"Other",16,"75-79",38,17893
"A5622","Happyland",2012,1,"Colorectum",16,"75-79",14,17893
"A5622","Happyland",2012,1,"Liver",16,"75-79",8,17893
"A5622","Happyland",2012,1,"Gallbladder",16,"75-79",6,17893
"A5622","Happyland",2012,1,"Pancreas",16,"75-79",2,17893
"A5622","Happyland",2012,1,"Larynx",16,"75-79",3,17893
"A5622","Happyland",2012,1,"Lung",16,"75-79",5,17893
"A5622","Happyland",2012,1,"Other skin",16,"75-79",46,17893
"A5622","Happyland",2012,1,"Breast",16,"75-79",1,17893
"A5622","Happyland",2012,1,"Vulva",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Vagina",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Cervix uteri",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Corpus uteri",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Ovary",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Prostate",16,"75-79",65,17893
"A5622","Happyland",2012,1,"Testis",16,"75-79",0,17893
"A5622","Happyland",2012,1,"Kidney",16,"75-79",5,17893
"A5622","Happyland",2012,1,"Bladder",16,"75-79",5,17893
"A5622","Happyland",2012,1,"Brain, nervous system",16,"75-79",3,17893
"A5622","Happyland",2012,1,"Thyroid",16,"75-79",1,17893
"A5622","Happyland",2008,1,"Lip, oral cavity",17,"80-84",2,0
"A5622","Happyland",2008,1,"Other pharynx",17,"80-84",1,0
"A5622","Happyland",2008,1,"Nasopharynx",17,"80-84",0,0
"A5622","Happyland",2008,1,"Oesophagus",17,"80-84",5,0
"A5622","Happyland",2008,1,"Stomach",17,"80-84",15,0
"A5622","Happyland",2008,1,"Other",17,"80-84",16,0
"A5622","Happyland",2008,1,"Colorectum",17,"80-84",5,0
"A5622","Happyland",2008,1,"Liver",17,"80-84",2,0
"A5622","Happyland",2008,1,"Gallbladder",17,"80-84",1,0
"A5622","Happyland",2008,1,"Pancreas",17,"80-84",4,0
"A5622","Happyland",2008,1,"Larynx",17,"80-84",2,0
"A5622","Happyland",2008,1,"Lung",17,"80-84",6,0
"A5622","Happyland",2008,1,"Other skin",17,"80-84",33,0
"A5622","Happyland",2008,1,"Breast",17,"80-84",0,0
"A5622","Happyland",2008,1,"Vulva",17,"80-84",0,0
"A5622","Happyland",2008,1,"Vagina",17,"80-84",0,0
"A5622","Happyland",2008,1,"Cervix uteri",17,"80-84",0,0
"A5622","Happyland",2008,1,"Corpus uteri",17,"80-84",0,0
"A5622","Happyland",2008,1,"Ovary",17,"80-84",0,0
"A5622","Happyland",2008,1,"Prostate",17,"80-84",50,0
"A5622","Happyland",2008,1,"Testis",17,"80-84",1,0
"A5622","Happyland",2008,1,"Kidney",17,"80-84",3,0
"A5622","Happyland",2008,1,"Bladder",17,"80-84",8,0
"A5622","Happyland",2008,1,"Brain, nervous system",17,"80-84",1,0
"A5622","Happyland",2008,1,"Thyroid",17,"80-84",1,0
"A5622","Happyland",2009,1,"Lip, oral cavity",17,"80-84",1,0
"A5622","Happyland",2009,1,"Other pharynx",17,"80-84",0,0
"A5622","Happyland",2009,1,"Nasopharynx",17,"80-84",0,0
"A5622","Happyland",2009,1,"Oesophagus",17,"80-84",2,0
"A5622","Happyland",2009,1,"Stomach",17,"80-84",11,0
"A5622","Happyland",2009,1,"Other",17,"80-84",15,0
"A5622","Happyland",2009,1,"Colorectum",17,"80-84",3,0
"A5622","Happyland",2009,1,"Liver",17,"80-84",5,0
"A5622","Happyland",2009,1,"Gallbladder",17,"80-84",0,0
"A5622","Happyland",2009,1,"Pancreas",17,"80-84",2,0
"A5622","Happyland",2009,1,"Larynx",17,"80-84",0,0
"A5622","Happyland",2009,1,"Lung",17,"80-84",4,0
"A5622","Happyland",2009,1,"Other skin",17,"80-84",31,0
"A5622","Happyland",2009,1,"Breast",17,"80-84",0,0
"A5622","Happyland",2009,1,"Vulva",17,"80-84",0,0
"A5622","Happyland",2009,1,"Vagina",17,"80-84",0,0
"A5622","Happyland",2009,1,"Cervix uteri",17,"80-84",0,0
"A5622","Happyland",2009,1,"Corpus uteri",17,"80-84",0,0
"A5622","Happyland",2009,1,"Ovary",17,"80-84",0,0
"A5622","Happyland",2009,1,"Prostate",17,"80-84",38,0
"A5622","Happyland",2009,1,"Testis",17,"80-84",0,0
"A5622","Happyland",2009,1,"Kidney",17,"80-84",0,0
"A5622","Happyland",2009,1,"Bladder",17,"80-84",7,0
"A5622","Happyland",2009,1,"Brain, nervous system",17,"80-84",0,0
"A5622","Happyland",2009,1,"Thyroid",17,"80-84",1,0
"A5622","Happyland",2010,1,"Lip, oral cavity",17,"80-84",0,0
"A5622","Happyland",2010,1,"Other pharynx",17,"80-84",1,0
"A5622","Happyland",2010,1,"Nasopharynx",17,"80-84",0,0
"A5622","Happyland",2010,1,"Oesophagus",17,"80-84",1,0
"A5622","Happyland",2010,1,"Stomach",17,"80-84",10,0
"A5622","Happyland",2010,1,"Other",17,"80-84",6,0
"A5622","Happyland",2010,1,"Colorectum",17,"80-84",6,0
"A5622","Happyland",2010,1,"Liver",17,"80-84",5,0
"A5622","Happyland",2010,1,"Gallbladder",17,"80-84",3,0
"A5622","Happyland",2010,1,"Pancreas",17,"80-84",2,0
"A5622","Happyland",2010,1,"Larynx",17,"80-84",0,0
"A5622","Happyland",2010,1,"Lung",17,"80-84",13,0
"A5622","Happyland",2010,1,"Other skin",17,"80-84",24,0
"A5622","Happyland",2010,1,"Breast",17,"80-84",0,0
"A5622","Happyland",2010,1,"Vulva",17,"80-84",0,0
"A5622","Happyland",2010,1,"Vagina",17,"80-84",0,0
"A5622","Happyland",2010,1,"Cervix uteri",17,"80-84",0,0
